"userid","tenureDay","userMessages","moodCategory"
"6SZILVu715tTq34nImB6cE/UgEE=",8,8,"negative"
"C6VaoyzgJzzfX7q5ltvWqs0u8zA=",8,25,""
"vpRXSQUJLAV+We6pRVw8PAlVQVA=",8,21,"positive"
"hMSmlh419Up6pwTMN6HESFU6NtY=",8,31,"positive"
"Uaf9oYcf6PAVXy9QBynsMxKZHxA=",8,49,"negative"
"9q3C/Vop17O51S/56qCROUxpJC8=",8,37,"positive"
"af1L7YTAobR42qqjSbE//XktAcM=",8,21,"neutral"
"jxRn9AlwFRdxUVnyqWATCDxnVK8=",8,88,"negative"
"K9M1bZ5wq5c2ZS8Eja9eJJQs4u4=",8,53,""
"lD+X1a+VH8Q9bmTlhuMbGWlwBwc=",8,23,"positive"
"IvxEbQgXXQuQTVRcW1JQOOld4ns=",8,27,"negative"
"57zjBIQAk/ez4+k8a9RrEl3c67Y=",8,49,"negative"
"ox/otrYr1NZHIPnAE4adocuJaqU=",8,13,"neutral"
"kzo0QCrz68XoKgHJPohBPe431hg=",8,27,"negative"
"fgD1R0fPO75njVEkXrX+B9kfmE4=",8,21,"positive"
"8vDTZYUAbjM0M+5M55iLD4L5IBA=",8,102,"neutral"
"lsDp1NC2em2gNFDnKa9RAehg0JE=",8,2,""
"sk/2nUEFcLd3iPc1fAYSvRjPlMw=",8,20,"negative"
"ozQbkdqSyqlRIrwCRbONpxsJoyo=",8,140,"negative"
"+D5Mbvd49e9uN2UJf3TE6gsz6c4=",8,37,"neutral"
"0+IJ68iJnxSA9tl91UVBcVOfcvg=",8,29,""
"XTvJpNt5CdXQFqS2SBuFIQNp6WI=",8,56,"positive"
"nk6KuRDY5zBCQ13OzFfTMZeUyh8=",8,23,"negative"
"bNwopjNwj9YYlyHyk5loZ9jfP0E=",8,14,"neutral"
"JAlY3kziH/SZg5JQO1CnkyD/SQE=",8,24,"positive"
"yoCMJ3fIf6Ajf0jBJH2zFvWgWwY=",8,16,"negative"
"m9LggNpqAY5ARVdROlr04aVJXG0=",8,41,"positive"
"MHvGlEsfeWJu1Rp3YFL91oTzdqg=",8,30,"negative"
"LXu4MS5Z5vtKD6hWWy0+JnK3IAg=",8,24,"neutral"
"L8thREf5fZlUDscNe+ILIF9gRw0=",8,32,"neutral"
"t/BYMlAhmvF3LciT60F/bSfySrI=",8,18,"positive"
"LgB02n2qSGvqWNQVMslMhoHhqv0=",8,77,"negative"
"7kE/cbTO9bSOUwYRcellHLOQY+s=",8,32,"neutral"
"LQUh6QCbl5rihRkvxg8LJbBtOis=",8,3,""
"tv5l0U/JySl7mULO/6m13995Qng=",8,27,"positive"
"F6w5nr9twR3jmC2xwu41e7XjMAg=",8,33,"positive"
"+6hscmdASu/PfR0HuiO9AzKlNdQ=",8,361,"negative"
"1V8WViij+qyF+6+mxT+T7q8n6d8=",8,25,"positive"
"PkhuT0npSY6W7TX099xgfAeLpGQ=",8,20,"neutral"
"DDZpAaZpyvz7I/VqYQ4IRo7H6sI=",8,27,"negative"
"YaIMPD0xE7bvF4tNxA79wffoX9M=",8,81,""
"itAUfaxgVuaKHBYbmg+VkqlRhJY=",8,18,"positive"
"EZTgw+3dbeuEZcPCzBIBtx3nWaQ=",8,23,"positive"
"3VEblZFImY/BXyts2ovAz9LWewk=",8,51,"negative"
"a+b34ICI5JgD1dzqDWHTzrGocV4=",8,41,""
"x96IEWnOfGxlvzwQZeBoycqjIWg=",8,30,"negative"
"6ott1J/xK64J3MXgy5u3Z9CFY40=",8,28,"positive"
"sPaywWcQiOdSxfdgUGbGf+eWZoQ=",8,29,"positive"
"4FooDauAo1lERVI3Rg6xtyY5afQ=",8,25,"neutral"
"rhggDyyK41M18uDUGKuWVhTq9Mw=",8,100,"positive"
"YCRoAIXbUZEvopOWaYwNbws2k5s=",8,19,"neutral"
"QXxeUFb47TG6xn1zQy3MSCmedQ4=",8,23,"neutral"
"BEfFOMOIz/zpDmL6nB1x5tspBak=",8,29,"negative"
"EaX2Pi2bVLbZUb3DEj5Ujc+PZlA=",8,38,"negative"
"zq/Hrq2XjYsZTdER2WXKCJhl8qw=",8,37,"negative"
"vv/tiZTxRU8750weigs+dAc/ak8=",8,79,"positive"
"THY8hcF6t9FEH36CHx3ruaUUGDU=",8,31,"positive"
"VCX2hd090oR7iSlRP/2qb8N7rAo=",8,40,"negative"
"2et1LX6H3+cljDCxTl8eqDUsoRw=",8,31,"neutral"
"lB3g1Oay6N8/YoKx2CP75QuRuYU=",8,30,"positive"
"IorxDsV1x2/luY80d/PKQl7FTko=",8,24,"positive"
"bKBPS3XDM7mRXrM+TA77FEZx1po=",8,5,"negative"
"bI+l4BSJCzzLTY5KiYtye66OBlI=",8,21,"negative"
"p4FuroWhQOPxyGPyAqTuAjYRrmg=",8,24,"neutral"
"zAAtkX2fGTooYMNN7W5a98Pm5RM=",8,35,""
"Y5iV4XcHE9Rh5EdFkrXLBgWRg/k=",8,55,"neutral"
"93szgmN6iHG/ASODKgvOP3WS9l4=",8,31,"positive"
"VxACuMPbrHW69GKDQyUOO1xPZVM=",8,50,"neutral"
"6iCbIpotmoaTxn9F50RTTAsLMMk=",8,20,"positive"
"FIBRyXrUPgAgLBnUR4KVlio+b5k=",8,10,"negative"
"RmUsxzP/0A14T1Cc5cpyqsMxdKc=",8,22,""
"B0eVRKnEohMUWwiMXmyZOM9GwH0=",8,28,"positive"
"9LJIYEo4Ap8i7JXdB2NCK77wwSk=",8,69,"negative"
"qhSX6ccz05Q0EjRG/UH3+SKgjIw=",8,1,""
"5MNpk7y7o6ijH9Yxv35uJK0fCyw=",8,4,""
"09//ptH1i/bAeCLMRcYp6ii2R00=",8,4,""
"QWwnQWR4DAarUtncsdZ/J5jMSeA=",8,9,"neutral"
"HHHo0yIByxOptKi/D0tG68CTPNo=",8,47,"positive"
"Fzfo9tB4OFvlWlFr+MtJ2eSqq7Q=",8,95,"negative"
"M7gh3trmGXnt1qteMpFuMFlzHzA=",8,25,"neutral"
"al9HCLNox7fHlPIwxt7AlHCzP+I=",8,31,"negative"
"8ybkbggQ23Bl5Zd7FO9hnzoXgdc=",8,12,"neutral"
"zf4W17fu63AhfNGBHPnhlXsrG/Q=",8,4,"positive"
"FAX3nxy9+aicPE+kOyrWF4z4aUg=",8,43,"negative"
"/6D5aCo936Mweg6nrVyCSguDXjc=",8,30,"negative"
"e5ZpMiMG/QSIjcUk2O+qmKbDsKA=",8,3,""
"WJPW1MFsR0+uCadSNf/mi+uc+oA=",8,36,"positive"
"KM40/K/WGuu7sL7LURpvIuJKG7U=",8,29,"neutral"
"2btkMxWRhJnU40RSiM60Lp9+VmE=",8,36,"negative"
"rlRNx+DRhseP60UUSNmz1GjD684=",8,2,""
"wGzWZeB05SFVchbVkgMn4j3LBWA=",8,9,"positive"
"MhUcJMivkbTIrnrvGKaGSEmx9gE=",8,29,"neutral"
"csdnhjt0RA7vozUP1LQcKGZ54O0=",8,50,"negative"
"jH46k/Tbm1fU5KJzuzq26iG62Dk=",8,8,"positive"
"i8MN2t/eXYIBbEK+WQLW1Hdha64=",8,19,"positive"
"vLM4XS6vhRzCUAQgYUKFaa2jUpc=",8,53,"neutral"
"3QhOpY1FirNlE4ITY5sDizgR5K4=",8,22,""
"/4eKRC+wotfabuFNSMQwhdZR1n8=",8,24,"negative"
"WUGR4AoDkbM7kdZTcKNCcUR88Q0=",8,30,"positive"
"MUEWppUw3uYUnNPJttskXsKvxX8=",8,18,""
"Jck9umKtPEWHZQWzL96qf0+sBzc=",8,12,"positive"
"nUpW0hXerK1D7V8J6vpj6RGITBw=",8,52,""
"H/eN2L/aW5E5MjPBy0v4GKiEFso=",8,34,"negative"
"ZWrDhUyf5m/2FYILO5agj/qhuxc=",8,10,"positive"
"hSBdV0mniBjTnh71eBL93RoHaGY=",8,32,"positive"
"X7/m15XSwBbrRGGDoPPJQ9OkQis=",8,25,"negative"
"0vryEJEVajBWl8ZC7kl7CJYVBTg=",8,21,"positive"
"6QMIUH37Nx3r/11ss3/QHj1PzZY=",8,20,"positive"
"pTDXZ79OqC1OD3wYwwgPU3TYhyI=",8,26,"positive"
"/2+AQbSwnWUZrBI1NA2T6PpJs9w=",8,53,"neutral"
"y3LD9IHlY4JkhuLDCajv/ctHMeI=",8,11,"negative"
"G4d6o5u55O+v40swSIT6Hz7fXfg=",8,35,"negative"
"Beec1qBY6Se3jkmF5FLGGhI9HDU=",8,37,"neutral"
"zPK3+UCBMTajkHHTcpAWY66NEc8=",8,35,"negative"
"6H3vZZYWPYZKVV26MEY/XrbwMKk=",8,24,"neutral"
"riHBH0twuOZ3uwqH2vcZHDC9mE8=",8,23,"positive"
"wfjiNU2+OgFTvYILVuzpVZch9MY=",8,18,"positive"
"CeKSGALMN+L7qQ2VBWeBffPvyP0=",8,24,"negative"
"QQGtyX8DH6tP+B3Yc/FrULcdDDM=",8,56,"positive"
"UXi+NxkJY7m18fn0H22zFechJl8=",8,25,"positive"
"UW6ppqnOBRjoAo8zRg8NwojvWuU=",8,32,"positive"
"sx5IJ7mO21PKfZPh+e0y3xLamv0=",8,29,"positive"
"UfYctZXPd8+c0ta2+yCYH1qY4iA=",8,23,"positive"
"z+2/f/JTnIE7aq0nEMPHWwGvHLw=",8,8,"neutral"
"zSCk346+g2JVG7w/ubTgzQV9QwY=",8,39,"positive"
"2UKi1ZD6ln0BEOo4L+hR7mgfcGg=",8,25,"positive"
"URhA0vjxLj+pmzUXfuRFglGBoyg=",8,39,"negative"
"8wLWCD2ig4tydtroqJ4HmYQFC4w=",8,22,"positive"
"iOPij/92KsPWB8EuqXAXVqjfXv8=",8,25,"negative"
"Q5GuYfUf7SmEjbYX3pIUmdzSOL8=",8,24,"negative"
"Tea95zrEG+JY7d1prSupQbuI87M=",8,41,"negative"
"2uC4kJEuzkIJoQaYpevV9VcXQBc=",8,34,"negative"
"681Ee0arGCcz4LZ6pCGZLpbQcO4=",8,23,"neutral"
"0ZZJviXWfr0pjtqxjGGShGbsSEM=",8,39,"neutral"
"e/BvkX4Ahplz0jrPW7jqRmkv5xY=",8,18,"positive"
"NHbRSVnaV8JJb70ob599ITFcY/k=",8,58,"negative"
"xsIQfhAqXAMHNMkPrjd7CZP+wOM=",8,27,"neutral"
"281vGLG3s/mrUQ+vSEtyraaseA8=",8,19,""
"H3lHUIbD2hKhk/ljr2n5pPBKHCU=",8,9,"negative"
"b36lCk1G9eio1FZR9KwEItJ/Zyk=",8,9,"positive"
"qJamd59te/pavOGgf0EdZBFThvs=",8,22,"positive"
"1LyXcpSQeWL+RLFO/0jL3Q8aqBY=",8,25,"neutral"
"yTR0MrWlNC2f/drLSeFubBkb7Ls=",8,30,"positive"
"vmICdOWqPRdaqO6/uiMlNcnsuoE=",8,7,""
"66SwKZcCwZ1p8c8QAlHEStYHs1E=",8,25,"neutral"
"seJ9qcVbEALEAJ2PjMWrfCpn4XE=",8,28,""
"0SOzyqnlBgIwh8ns2ern/RuNWoc=",8,29,"positive"
"JJ4YQf1EvThC/g6biKFJdynsnPE=",8,42,"negative"
"3+vWJhnIg/PjC+x8/v1koF45xyw=",8,44,"positive"
"SjW0vejWtnL+3ElQI4FtC9kmeFs=",8,46,""
"ekwZVtk1CCXnQHMB4px4a57Hdks=",8,33,"neutral"
"OXj9tLDOpOUchPxo1Rr3rhJRFug=",8,50,"neutral"
"vVXSjPvYSz54AmOfhjbTq2JZP/Y=",8,15,"neutral"
"aBXmQ4GEXAA5asggbCG7Ajs8ABs=",8,22,"positive"
"Pfwm4m+G14sTBKv31ITLtZwq+K0=",8,19,"positive"
"aorQRejasqli3Hq/k5KsNUQQ/fk=",8,31,"positive"
"tyCAJh5CXcqJrY+Cn8Srruq+0t4=",8,30,"positive"
"EyQhpD9GYD6xztbe8uLzAZqaqdM=",8,21,"positive"
"izOcwXf2ELb0/KhXWE07oy7REPI=",8,34,"positive"
"aWABfunlSg8SQ761gaxidz511Dk=",8,28,""
"kX0RBlpI69991Ygz7jN0hC9UhJw=",8,23,"positive"
"bbT2WApcknZmkVCcGc+NSlZlTE0=",8,12,"negative"
"cOTATW4l9isk8/yieSWrND8J5HE=",8,36,"neutral"
"+WRDocHVu7T3FVDq8QpPOyEVIYg=",8,44,"negative"
"m+wRgdoDkJtKGwa/HJJqJ/QbzXs=",8,26,"negative"
"kLfbclbVtLIB/uhC7P9Y3I7u3ac=",8,28,"neutral"
"OJhePQ0nyJBSLh6vGuPURazjwSo=",8,13,"positive"
"HCn3Y/OQxQCKPqginnUDgFyXYys=",8,32,"negative"
"QKNOQbRxNa+hlv3iRMjYESyYqZI=",8,21,"neutral"
"z5LzDXxef2bcM85eqUkZxhSCwuk=",8,51,"negative"
"dsbXwva9zA8Up+XOsqrqxTvUs3c=",8,25,"negative"
"I2eGt+iNJ5vnhro45jh5Uiqn2zs=",8,75,""
"aLzE1la0vmgqRlyGHWmRt+57lQ4=",8,19,"positive"
"/kVj4YcikczaEQccGSZzrORTTY4=",8,42,"negative"
"mclopfuqavAF9np4xWJhkfUrAqo=",8,24,""
"p3O8IqUrCsvVeXX8JLjnllTRpdc=",8,5,"neutral"
"Qg/sowou2ur6GjVyKc5wNf90KQA=",8,34,"negative"
"1VjlhLwYBaocAdrGeo1vUQJwnk0=",8,33,"positive"
"lrhlIE4wOzEzq7ilgW42Y8Phrj8=",8,17,""
"npsaezEHRZvgI89YynpUeBx+0h8=",8,72,""
"5ddVyR/Y4rySiId7meRvOUoPSEo=",8,43,"negative"
"cImNmAvYILRcQY4+ZTOYMYD+EFs=",8,59,"neutral"
"PUGnQpyzr/W98lK2mgKxqgfErdI=",8,19,"positive"
"3aTTQVVKc5H+4vuPBf57BQPbdiQ=",8,23,"neutral"
"oYBffwdU5lDmltRm+cPONytJM2c=",8,11,"negative"
"5112qryPqhpEwB53jxpL+uaXZ9E=",8,27,"neutral"
"BiNC40EHmOVB8+1V8X3HwacXXIw=",8,49,"negative"
"ODgpHIJAh9qkz5qIRhK55qYpAzo=",8,31,""
"msWNNpuYkuylJHkoJzb+sHGL7+E=",8,32,"positive"
"xsmzxwbncaeZl51Wth8FRXmw2nM=",8,24,"negative"
"O+6djLOVBc/EOPCwE2J/hbmdBR0=",8,32,"positive"
"V8xKYMOt94zivnu/GNji6JBZM8k=",8,20,""
"aSs0fuOpu119etAFMQLaLlGHNHE=",8,28,"negative"
"Z0CA9OM20ZH+pWaLXit37BhyKRg=",8,34,""
"CtiTWuC4oMVEmKP7SwQPuHs9fzI=",8,32,"negative"
"Uu3/vH0XpjXHinIK0G1YgpxK0NU=",8,58,"negative"
"lmInTujkFcIvjdwz0zjynUT4qGA=",8,17,"negative"
"OqQUAFKi50mdIGqMIc7eG/zzmfU=",8,64,"positive"
"MDVoHyED00LkA9Fg/npyeuUgWgg=",8,18,"neutral"
"9vk2sn6f9WoZ0jmBz28MVPQh4HU=",8,82,"negative"
"MfCBGrWo7Lqd0kzAsi3iJ+QPUFM=",8,48,"negative"
"T7HJAeRoBSqYGGeOvt6oScWWlWw=",8,79,"positive"
"ORNH2z7/3x/+hbls7WW5WQyT5HE=",8,30,"neutral"
"MsMDlgUL6cUVtWJhJieOhmwxWAA=",8,18,""
"Qh87quesCs2Y6tR5O6MuWQUR7Bs=",8,22,"positive"
"SFJixs5Ob7BVKNfcYJmOJAHCrjo=",8,19,"positive"
"hm7GbgXRq1sh1Ze/T8eu2F7XCFo=",8,31,"neutral"
"urT673lCc4gbnzD5Zk5qlahg/0Y=",8,11,"positive"
"M8D4nfgpOsvuSqIxSHl9TQ/G7Lo=",8,9,"negative"
"dkvPsqGkbuOEfhYvsOaeUIZTzGw=",8,41,"neutral"
"fgdz7pR9leaoIUbzUL9cAOibjxM=",8,107,"negative"
"hmJZwTpslSuiKX6an0rqS4tarZw=",8,24,"negative"
"j4yGBlVLG4W8gMcBlgJ0Xy3O1sI=",8,21,"positive"
"W645mBTsHoXaXdd94dTOpvwchfw=",8,37,"negative"
"6JObH1/Utrr02+4/Y5bp8updEWo=",8,2,""
"6SDNNG0L8gbE3PmopxqKXk62MIk=",8,23,"neutral"
"1e/ltzASB0gfwZY0LJRT5gkg66I=",8,32,"positive"
"TfhJHVDojWq1SyFyrT2lL2Y/A7U=",8,30,"negative"
"vmGx9oef/T6S7aU7GrUo197dg1I=",8,27,""
"opCv4rhxtUA9p4qLNQuHP+gsA8Y=",8,20,"neutral"
"LyFl+IA0VRIjaO+olkQiOkPkRts=",8,26,""
"QEvwzR22E0NbG7bYnn/PxornxIc=",8,118,"positive"
"vbS7NLNAOTzUR0NyFjUGph1BUV8=",8,32,"neutral"
"hOLZQz8Sxu3rcEuDi4d1n2mmpyg=",8,25,"positive"
"Hj3297mxacNwZSXBqDZ/XVAomuQ=",8,31,"negative"
"V5ODP770dz7yh8IFH3S0ujD47wI=",8,22,""
"PnfmLb5llbwV7L9dML0486N7D3I=",8,44,"positive"
"Mg3doEqd7NVrWX73V8C6+HP8g+4=",8,10,"positive"
"UZyOApRLANtKo296RkSpEBxOOzE=",8,20,"neutral"
"2+9juVwz2Gw/0fjq4Q4nBvvl81s=",8,27,"negative"
"8XFyOlJdqX83EBBy8kQsKL9kV0I=",8,119,"negative"
"o7i9ICdAUpJdj0qG5d343L86qUE=",8,32,"negative"
"vcCDBwv14zuHD50XINuKXedBs8Q=",8,88,"negative"
"9vFrVGU6RKowDSDJxNV/7nvxSw4=",8,5,""
"KoLkQfIS5CLpy5tS9MaVZh4LYuI=",8,57,"negative"
"D53QvMjmstgO4X1UsBPI8+xJvyU=",8,108,"positive"
"YCg8ahj99VynOSzlLpbPNrlotco=",8,19,""
"i29yOuUnqJQDnriTgCs2xQQupPw=",8,26,"neutral"
"0jt/lfRJO41N2QJ+n0TwxSfB9+Q=",8,130,"negative"
"OczMTdq0zLfyTByPp3hhyK/2J9k=",8,32,"neutral"
"abaLnKXjmOQZ3ovLBjSpEVsKqPI=",8,123,"positive"
"6ho7w/eL513zvMTgmOQ+JeFqqtM=",8,33,"negative"
"jiEjIq+HRSpKxLL5jcCcefHQQes=",8,9,"neutral"
"0ku+yiimc/4Sz+oFTlUdyAYkmjU=",8,17,"neutral"
"1HRRzO+xKEd52kXpZ9YJBnUJWrA=",8,27,"negative"
"N13FTrtIk+7cCO+h4YYRSH/4B04=",8,31,"positive"
"emvqghJxYRgfMKeLrcSOt9F97qo=",8,22,"positive"
"pKoJrgeXQ0pwOarm/7D4qp4J0GQ=",8,62,"negative"
"FZkqDR4KKDij4FpFWq04WbIU02c=",8,41,"positive"
"0BLb7UCOKSyq1u9oi9EaZyfBJ54=",8,45,"negative"
"Ztohr4nE2D93guw8iNpE+Swpdlc=",8,38,"negative"
"3UYGJXBAH+pD2k0/je2pqV1wgHc=",8,8,"negative"
"Rg4kCosS2ta/DVvffJ9bNDjdIbk=",8,32,"positive"
"/DWHfJz6wdV8Eb18/j5SUdHexZs=",8,11,"negative"
"dTRfiwkQIaXJLamoGpveJLhuYPk=",8,17,""
"IDZ6FWmJkVqM8cR/lg1g3SEki3I=",8,109,"positive"
"saFBpljEmhy9wrbRkcyvzgG+6MQ=",8,38,"positive"
"2OZlf4BCAYo1WCCxoBjQxl1sZmo=",8,36,""
"v2rS0np2reEVuX4+rexK6PPwf9g=",8,19,"positive"
"CTR3H2ktH93uzIf+0cKl3kUOMpg=",8,14,"neutral"
"Y5bS20HHYJ66AWNYGqvOjRfqUAg=",8,93,""
"TZh4Or40V+uRQ9HAmQYLMz6hGiM=",8,75,"negative"
"zZvnBOV+CQ5VmPOB9RUnlm82/2k=",8,14,""
"1BsqN+FY7aDEy3yy05GIRaXOXk4=",8,25,"neutral"
"aw5eKRPwHSnY/yiZ5cXJaqA1Icg=",8,30,"positive"
"i7wLkF6kxUUNzGnEkCr4TWG8FIY=",8,12,""
"o8ceaxUA2y0crUL2lnKrnuzrU1s=",8,7,""
"owhmlf8JoiwKCobRWLUbI/u9SUQ=",8,34,"negative"
"0Is2F4tgsaXBnAyQgVinLL0Edpw=",8,15,"negative"
"W++IpyAs/10mcc2TEov9aivRxRA=",8,24,"positive"
"CqfmIpq9MGUeojDlcXxNBe3jX2U=",8,2,""
"pVB7mW3Y9q18QujWYPbwEpL23OE=",8,40,"negative"
"eBYhpS+Z1L0C6eI+H+Q66sBtTfg=",8,37,"neutral"
"4aIvTmDJc/kao0ZaJT+F+aXrTHE=",8,32,"negative"
"wVEqtaHxVpvT4vC+x57v2w1ERo8=",8,44,"neutral"
"V3t+3aQNiMLUcmfCiDaHFFkJliU=",8,36,"neutral"
"USIM6vlqEnDtKMuow88RV9l9API=",8,31,"positive"
"qIFMV/mHUuaU4t6NE3AgWxK8qAY=",8,24,"positive"
"bxV2/1xhsQAlOF7e3s6KKlp+AZc=",8,22,"positive"
"0RaxLwdD1k83yeKucViFLq9n6iM=",8,40,"positive"
"rbL3a2Mqdt/9um2b0udqBUxQyGI=",8,28,"negative"
"FvK91csNQUU5DUQUq4hbfxz6I+g=",8,37,"positive"
"kde7ZpMwEm4DxkIQxpLmhWEk2yk=",8,23,"negative"
"4YVORn8N77ahdyvl52g7aAmsky8=",8,24,"neutral"
"c0HvAiqjIGY9PH2wb/7l8BW+ZwE=",8,7,"negative"
"D5KORItmalB7lazXObjyhkciYWQ=",8,56,"positive"
"w8Qcccyjpq9szgRxsoU1FdWCR0I=",8,51,"positive"
"wRWg7adMToLkvR9KfKKVCejioPA=",8,21,"neutral"
"dL1yR/G6QUmhKAgbQU003wKT1tM=",8,38,"neutral"
"DaZV1f1qG54A/fq3T7tHP4bJt94=",8,17,"neutral"
"QXEmpttmcncfj8ecunsaV+m2Ris=",8,60,"negative"
"SGMIgk6oN3behpyc25r6I/1myqU=",8,72,"negative"
"aSi+NbOaNQXF0a6qqknr16d0hJM=",8,23,"positive"
"6jYX3udKbf4YO3hvR3r2oVnJwBc=",8,23,""
"5nBPht0JfLcIRMTuGeE7ZGTQqiY=",8,31,"positive"
"WkLbpgAV4xDicy22srZjP2CgBeY=",8,25,"negative"
"GmJxOI0OgRT15xXzsqcTHmOT10k=",8,7,"negative"
"/cl/0iAtomQBXS4ojkfybSnzM4c=",8,70,"negative"
"25UMJHHpYA5bpTm73WFSIsaplYY=",8,42,"neutral"
"K7sP6g3ilPcJt3rS3512p1TnY1w=",8,22,"neutral"
"UDC5TNusi3lk6X8TY0GlE34P7jk=",8,7,"positive"
"zZyOZ3bwCkIGAKzg7Av+vBo4k1U=",8,34,"neutral"
"RDFaSJbi7fGyUlmEej+saU7o3io=",8,24,"positive"
"yGeJwfCHujJGasTsYEc2skkF+SA=",8,47,"neutral"
"Vx0KWwaTuEK2W/NT8Mbyi3wLDPk=",8,23,"positive"
"+4FNPnwWh7CXdPfN4Ozfd/jgfQ0=",8,22,"negative"
"4XG8jnSm+XOiexbfKuZqzewZEME=",8,101,"positive"
"7lPrB2T274lTBI/SJ9KY0qurG2U=",8,126,"negative"
"QfKtkwD7yAv7azKbc7cG3ToVSz8=",8,29,"negative"
"HUDybNRIaMreopwyMG8XXZb+rQg=",8,21,"positive"
"/PMlYB9xMYREYhJSp3RJCAFPYy0=",8,24,"negative"
"p2VZJyPJjubC36Cd4nb6QpPJAVo=",8,25,"negative"
"NeGh5dR1HIzzFu9LUfoS9vQjq24=",8,27,"negative"
"tvhM/w7PKKglJT6Qe8Ee3ny5gnI=",8,130,"neutral"
"t1OX6GpC9THm5C2qkrbAVj6scAw=",8,50,"neutral"
"gTaa3PLJzX3qAgV0v692O4sjJTw=",8,30,"positive"
"CWSvjIcDEDwCLt8x7R7oCdAZEo8=",8,17,"negative"
"/UAYAWdQw36HyEuofKFoFrt1F4A=",8,17,"negative"
"khXhHIpgA2QzLd1JF0a9rW3xA8k=",8,50,"negative"
"kYhWJYXMvyG55akmCfEBDumQ3C0=",8,15,"negative"
"dVMIghpv0l6CftL3tuFk1f4X2fQ=",8,39,"positive"
"nu6tsJJ9XbdgfU34gOwVIkkn1xo=",8,22,"neutral"
"0tCYKUvZ0VduZqvnJxexNMU62ic=",8,28,"neutral"
"5zZwvdWKKNI6GClnYEywIuOWQkc=",8,77,"positive"
"wslIeE6OCFlCC5Uf2Dug98fK+Ow=",8,28,"positive"
"80h8TFcwYLmVmIqA6e6lP7ZmSLo=",8,21,"negative"
"VtUjoaC4P1mbOYl5cJagNFBCyIc=",8,49,"positive"
"USJtVvjJejaBYL2co7T9+0aa22Q=",8,40,"neutral"
"27n0xzMSXpAqG4UirTSzgT4QM/c=",8,31,"negative"
"1jx+gwJY715K5xKt55kb4yiC9vU=",8,31,"neutral"
"rK063ppOhC4kdkQ27fURgHXIC8s=",8,29,"neutral"
"bynz48+QKRlMzj3mHzCgz4rAFiI=",8,21,"neutral"
"T910q3qFMwJji6+YBTWe2Z6+LtQ=",8,29,"positive"
"hdGqKFoMNTGq6vXyPMlxVuF/LKc=",8,36,"neutral"
"lUk+IyPexvh9ByQ9TNOHeoPm9M8=",8,22,"neutral"
"6eW1hm0gqK7aHWWrtv5v2bd0yrU=",8,29,"positive"
"HKuMbcH2NqozZkT6xOqAkZdwSd4=",8,13,"neutral"
"hAgYhjwp0H9qk59+R89tBvyGGTg=",8,39,"negative"
"VgLQnkGsn83NsFnybMdJsjVrw7A=",8,27,"negative"
"QjMPeXDzYVIqTsYS7abWAgNs8qQ=",8,28,"negative"
"Bkn/poStdbt/mIqzVVobUS7DFj8=",8,42,"negative"
"lFXMBphioSIjpBkfJicKcGkVbgU=",8,67,"negative"
"o0CNBKKDSDk5mJQWZmfW1szxFYA=",8,20,"neutral"
"Pd7ROwdFP1913KlbGC4NdonrmeM=",8,41,"neutral"
"nvDU0aUGv/8tE899x4VNI1IbIIw=",8,23,"negative"
"cL68u082IKKLjHHjZh9Eg5MB63E=",8,17,"neutral"
"qSuHDE5xSyaUsC3XcCj6srFAs6U=",8,11,"positive"
"V9/4Ojan0QqH+IrpamG3yMDABQQ=",8,34,"negative"
"i59WH7GF8llMqMQ7UL7/zA3eIYc=",8,24,"positive"
"FSRiVoikSzL6yZfv9rcAiuIDZcE=",8,14,"positive"
"85wTK3F+bwXoAMxpU33C3LXBne8=",8,24,"negative"
"QI7S77IjjVCg/a6gWGR8hKzcKP4=",8,34,"negative"
"LUL7lOFCUOKzNSkqE097flGRv9M=",8,37,"positive"
"GoH8w7p6iEaFj223+YWGibEfikA=",8,33,"positive"
"SEiHfKe1uKBGq+OqBELaio+iBWA=",8,48,"positive"
"QtSkXcyu+Ox86kj7J16lfabwb40=",8,56,"negative"
"louLdFl4iBVinZ5sMMsgA/T/NZo=",8,42,"neutral"
"cljAIy3v55t9g2ce8jWlwCF49k4=",8,2,""
"ZSdTBeOsrVxYV/CakKR7KuZCBxo=",8,33,"negative"
"Rj6Eu7YONYfYpGgs3oIxgxlrmPs=",8,24,"neutral"
"lMmyPod/cwZPJkFsp6rDuy7nDNk=",8,74,"negative"
"5nNlSdQjGq5cQNNv62Ez+J5V0SQ=",8,1,""
"7xththqrR78oxjW7WSvfevcDJ2o=",8,28,"negative"
"A9ooN5pk79lKREVsZiIo97kKz2Q=",8,25,""
"dqlyU6rxfxUEaKQBdGtxCLV0VZ4=",8,13,""
"m4VhHMdP90OjtcWWMRikuCZKvX0=",8,21,"positive"
"Kdap4HHMtf9xXK7yFbQTN4lDqi8=",8,88,"positive"
"DuloInSgZ1amPXCOgOYOCZ9n39Q=",8,23,"positive"
"SoC8m2WYLEgUegR2ZTKDL/UnJNs=",8,66,"neutral"
"FPfYp42Pc7kMJjwJ+vx6kv1MKCU=",8,12,"negative"
"WuuEkFLe25RcMxRPUxc+iGodqMg=",8,16,""
"Yj+XAtKCGu1rOpaC9kwKTXLTZfw=",8,30,"positive"
"SohCRYqI6UZXKECjHjFMnZDw8UM=",8,50,"neutral"
