userid,mobilePlatform,tenureDay,waiBondSubscore
HY+aTXVrfaivZmJlkmEAoIH53/Y=,android,4,4.25
UXi+NxkJY7m18fn0H22zFechJl8=,android,4,4.25
UDtqHzTHsLe+r6/lnugNfjYn/Jc=,android,5,4.0
uq2pMU8lzZf1sLEsZsp5nausqos=,ios,5,4.5
lsDjKggul6llVNLLkGFNCB1sNbg=,android,15,3.0
dGJ15fDGFS1s0oxu6O6P1eKSHZQ=,android,4,4.75
461E9uFrxI46ZQuXJI/H2bkbBYo=,ios,4,4.0
sOHKQdAfOjURhQLpqMT37I92/Kk=,android,14,4.5
Vr1L3Iasehm7WMHUCypb+5t/vFg=,android,14,3.75
J9im3d8uyi6uKhAbHJdSF7UDOS4=,ios,5,3.0
BcxtaV5OaBNv14F+32UPD6VwZRE=,android,5,3.75
85w2RfZUu622GO4EOv9W6fqrWTw=,android,5,4.5
Y5iV4XcHE9Rh5EdFkrXLBgWRg/k=,android,4,5.0
w3fE6/wahUENBAY/lhShlUAYH2w=,ios,14,4.25
u2RcCDhqLwrchCjuUEYpWg3zksk=,android,5,4.0
9zzO+aGOK6w+gUY1/VLKzcsGwmc=,android,16,3.5
CoYBLxeIric33513KQoIQJTn1kQ=,ios,15,4.25
QwzU26TwRQzVepPZ3gBbkhNa5Io=,android,5,5.0
13OvN9vFbQ+Y8rW8+U9aVEGZSHs=,ios,6,5.0
CPbKEOG7j+saPuhrcXoxamvjDf0=,android,4,4.25
RvYmpVnG/3iH3v+NW5E4Rdkp6EU=,ios,5,3.0
8bdZS2iSpZq2JPU6onqd9jQJhk4=,ios,5,4.0
EQGTEZdfiaw/qnebdEEpGi9AmVw=,android,6,4.25
1kXwGBcBlyJLJKLX4IhHeFUpfdQ=,ios,4,3.75
727FCbmyJNlRBj29r1RdTZ5Jnkk=,ios,4,3.25
uITKnKkCog3O7Y9JdlZlS6KXZeM=,android,4,4.25
AJje0wZvflVg87/f8PWrDcC8whk=,ios,16,2.0
cpvOncwZIR0xu5jq5UsGADbjwOw=,android,16,4.5
CeLSgWk/JFEP7gmfegtnaPDueqE=,android,4,3.5
4oIC2gCiWHByJa5yI5Ffi8BoIXY=,ios,5,3.75
tkPtMheB9AH5gHkqh4mRKvOWvFs=,ios,5,3.75
mLv4OHHsyKf4W8xQLM7MlW/LSLg=,ios,5,4.25
SGMIgk6oN3behpyc25r6I/1myqU=,ios,5,2.75
bpjCm5pKGG3fFk7CKRacAIWpvsI=,ios,6,4.5
+/wAfc2I0c831C21wvh2Kcr4DZk=,android,14,4.0
KmfLznh1HS7JBU34Z8y8DZzsO5A=,android,4,2.5
SIPa1nUbjaOuhHsLHU7Wri74f/o=,ios,5,4.25
YPCBvwCmgLgN09/ttLkidMW4Csw=,ios,6,4.75
/89TDN3+jxWqLbkmqwzCjlDtCAc=,ios,5,3.75
F+n3Cit25ZICXeRhz88k/slg5+I=,ios,15,4.5
sCBg8fkMUBax5O0IXFo0ULfT9f0=,ios,5,2.75
iag3fnSo+wEN6HhcfM0ZjFk5m9I=,ios,5,3.5
QMLc2uluG49HC5QRyD9CVMC4vqU=,android,4,4.0
aw5eKRPwHSnY/yiZ5cXJaqA1Icg=,ios,4,4.0
8hLqGF8MJznKg3j0q1tilV+LvTI=,ios,14,4.75
b8tNRlP5wYM+nS+SGc+Xsr6X3as=,ios,4,3.75
bYhDVlk8Tce0hclcx6c05DswhEs=,ios,15,3.5
kES6I76+LkaByUok6F39F+l7+ac=,ios,4,4.0
5112qryPqhpEwB53jxpL+uaXZ9E=,android,4,4.0
8jpy+uulcyDETakqN1lterY1d1w=,ios,5,2.0
Bn4aSbFTp7IA/G4lBn8S3nbvHpM=,android,5,2.25
VPmetxDcpFtb/NWAiuvkP7W5aSU=,android,5,3.5
PQxz5HjEiCDtSbyfAs1V/yFZAAE=,android,15,3.25
D9yDy+C61R71cS231lP+0ttt12k=,android,4,4.0
c52focPChE/gP4it4lBHroRV9o0=,android,6,5.0
dc5BxTjFquS1SE1dC1UkoKkCpBA=,ios,14,4.25
wSbe10to4FgocANLmxj/uBKOa20=,android,4,3.0
wPqbXjjxH5JcijZhIL0X/G+My9I=,ios,4,3.25
lhrjz23s0sFZwh2qqKJVZOQhoM4=,android,5,4.25
WqkF4j9k7U34ZPEF+Jv1Fb4BrN4=,android,14,4.25
cTaA7czQs8mRnshqwdXPqJ2Ckes=,ios,5,4.75
9TEVGr+gpcJx6PLTp4xxVMUwBNU=,ios,4,2.25
rtZTxJJjORTMkA2LC3TL41MBI8c=,ios,15,5.0
oeSlWTbwVdFVU5wNOCwnAN4IA10=,ios,4,4.5
KQXpSYoVyE08w0f+8Ms1/tvIQSY=,android,5,4.0
sFmUsaoBIP0WX8o6yqx7NCmK+k8=,android,4,4.0
9Mbg4xm3QPB1AF+SgB8Kh+C1cP0=,ios,4,3.75
iFecMnktVyAIpLdvGaVcm7np8jY=,ios,5,4.25
QEvwzR22E0NbG7bYnn/PxornxIc=,android,14,4.25
Q5UVlVHinrV0VZ0x64urDF2z08E=,ios,14,2.75
D1N8hkwU3yUdgxA47Ajq0P0y51o=,ios,14,4.0
hzaLVz9uwHHmiG43GDV6HbMO1aU=,ios,5,3.75
iscv8m3BzzyZa+bjjuAMhnj/huI=,android,6,3.0
01Gor6bulHI249sh368+eSSL8i0=,ios,6,4.0
F0mZscPqzUQuJ03npPBc3QcquTM=,ios,4,5.0
4ajRrQu+RD4vzJFtkA6tKW250cA=,android,6,3.5
/24+2kA/L/axNJf8Rm/NyRAw3Fk=,android,5,3.75
F5mQ69SyevHn7ug83fmWr5k0uR4=,ios,16,4.75
WsWS6cm0N8VlGrpIFJV1mr4lG2U=,android,6,4.25
0kOrjZPM5txqyOrMx6EMM09E29Q=,ios,5,3.75
rY4/siVs+3CxNh5+vN/A3aO43Jg=,ios,14,3.5
hyc14w6cYzvV8n9EwrYPGhy3hJ4=,ios,4,3.25
DDZpAaZpyvz7I/VqYQ4IRo7H6sI=,ios,4,4.0
xiZR9jkRumilacYQ8igiOY69pmc=,ios,15,3.5
XdK0Vc1XhjVV5pTuIcUkwdz83Ps=,android,4,2.5
URrHwO6Vqv398wE0fqg0kDnNFyg=,ios,5,3.25
Q4EoUZp67Qi0CfeRZv0tX9j5UIE=,ios,14,3.5
YIOwY+pEWv8yrLPjYSAnKYWS4JM=,ios,5,3.0
UZfvVOyc6gkqNvAa4AEoB0SBl4c=,ios,4,4.5
lqnzvh4lHHZ0rqATq8jQiIPnzjE=,ios,4,3.0
wpXhvyb7HpOp2C9TRB8ubXxlb4s=,android,5,3.5
CnZfFEVWjxBmmymGXSVwc8mBKv4=,ios,6,3.25
DIBwttw+WrJisEiuV5m9C+O0ZCc=,ios,4,3.25
HNpkrSZE1K61YkgfTby8qpR3HwM=,ios,5,1.25
8vDTZYUAbjM0M+5M55iLD4L5IBA=,ios,4,2.75
xQhss/suZnayV04e0TNHn08rVt8=,ios,5,3.5
xsnbeC03+dvYimjnDWmJ02lqUvQ=,android,14,5.0
Vl+LKeyefvFdqNF5ZfRyySJg/fg=,ios,4,4.25
KxK58rS2yJmgfPnvzZKnhw6L5OU=,ios,5,4.0
kZcs/zGxyT3T1fw0shqBIL5RA0c=,android,4,3.25
yFekGvbZjYyx/LzZ63R6BcCf2bU=,android,5,3.5
xSfADU5dAIPbfQmCUdJ5ewSiHV0=,ios,5,4.5
tAOzyyImgafL78Z7KWvZXeGL1Co=,ios,4,3.75
6REL4jfEE5RyUYcMcLp72WVDQv4=,android,4,4.0
3CW0tBfjE0m2dygE35c2hVp9WOg=,android,4,4.25
4uvC40JCHW9pkWgVi1nwKw0d2Uc=,ios,6,3.25
QNtmr9Bx7qqxPO5DyIh/ooU3veE=,ios,5,3.0
9zzO+aGOK6w+gUY1/VLKzcsGwmc=,android,5,3.25
cGG1CeRdGY5Kz1lurSawJ5GAV4E=,android,6,4.0
0dbKidewVonmqlGXhQ0/0HBosTg=,android,15,4.25
77Wyl9q/Qr98qKJaM57qUZ4KzRE=,ios,4,5.0
pIiFIJlzG4vPefJWc7eIoEHtNsk=,ios,4,4.5
JX8MnRIPLclRz2xxQQsV/1rjR2E=,android,5,3.5
KQXpSYoVyE08w0f+8Ms1/tvIQSY=,android,15,2.5
EWU5RAskpDSDHiasakbGbiXo7+A=,android,4,3.25
DtC80D7N46rM6PABKFZ9/w1NpCI=,android,5,3.5
PrNLVs4RU3siC/gBfPhAo2HlzXg=,ios,5,2.5
ESZoW0za44iF9C/LRJxrOdNe6OE=,android,5,3.25
Yd7ctVb0CzINc6zSnmqsWoscxeE=,ios,5,4.5
6ifP6IWTR5no7h5PLED7Z3bUIV0=,ios,14,5.0
mxVNTnr5t+Um9U8pew8LScp0J6I=,android,5,4.0
kdVOMrKzgE0HAw7jS/tZVy9gsW4=,android,5,3.75
JlhKKf9GWnHbZSDtnD9yHkv/ZSE=,ios,16,3.75
eGbrm/X4naGD2pBZzlLIJN9s6HA=,ios,5,4.0
IjosSVgNHWIPByWpgGfsXKZLXig=,ios,5,4.5
PUGnQpyzr/W98lK2mgKxqgfErdI=,ios,5,4.25
2e/Zh4h0MU/qJ8uoPVgzXBysySM=,android,4,2.0
hFHMTbxDwp29zCL/gZbAHAqdcnY=,android,4,4.0
73uhfXpMWvYdjk9iwDUKqsAa0Nk=,ios,4,4.0
wWYd6rpuUCqGMrRsZL7o4lOOrOQ=,android,4,3.25
NBm112mWx4APvcj8DvkxPHXR3hQ=,ios,4,3.25
HMH1D/iQtB1j3fJ2xrwCFrk6oW4=,ios,16,3.75
FeGs8P7jo/pjgMuM/ZxkppL3/+c=,ios,15,4.25
0rWw0YyWwUrhzyLvpN6JAqbRuE8=,ios,4,2.5
pVB7mW3Y9q18QujWYPbwEpL23OE=,ios,5,3.5
sk/2nUEFcLd3iPc1fAYSvRjPlMw=,android,5,3.0
GTCLGMk7Yfc68d367x0nO3ljcFE=,ios,4,4.75
8W0pWoUnVEVcbh4kgMSxjpASeEk=,ios,5,4.75
TMdc7c22d9dJa/qLkdrm51gevA0=,ios,4,4.25
pHDxBurSrtUIzzTNvY5GnBg9e5Q=,ios,4,1.5
sod95TZsjANiviTUQOi8vNVTdgk=,ios,4,3.75
KpzWGMQVDzRO9uYx+CnRAriz2XY=,android,5,2.75
PIYTCcOrfws5Oh7L2dKIjHjlxJQ=,android,4,5.0
louLdFl4iBVinZ5sMMsgA/T/NZo=,android,4,3.25
iQYdf/4yUZnYZq+1pV2Trs047js=,android,5,3.75
xvBuk7M60lJ+a8vunSSpxA6J9C8=,ios,5,3.75
fuL5YnY0+xCeafMZAjr24mgdwxM=,ios,4,4.0
ODgpHIJAh9qkz5qIRhK55qYpAzo=,ios,5,4.0
+5/CYQL8GNA9M9amym/wvXGk4eY=,ios,6,3.25
2zupfVSysFmW9aGtqMnd1tSLJTA=,ios,15,3.0
qPazLk5EIGjyigL1JQQ7sunDIog=,android,4,4.0
rLugWXYkINLHR6t94JehP7W7LjQ=,ios,4,4.75
vcvvuGTiiAMkEfA66gARR7e36Vo=,ios,5,2.75
j9ombZNU1QraeeCERzyrwX4GVMY=,android,5,2.75
EftTLG68s0RX/NrKysylM7xF8sk=,android,4,3.75
kwO7++uqbj2IH8VQKP/0OANgxU8=,ios,4,4.0
9KLWF1YG38Guh5f/Swc9nvAyV3I=,ios,5,3.25
FhSUfdjILgj22eE/dVxROxr+d+8=,android,5,4.75
Tez86xfOTYmNpogbOkmc/Aa1XmE=,android,16,4.0
GBMYZdtDiIy4B0hiAeEgiX4rCyw=,ios,14,5.0
6odFMiW+843n1bIVIYWLASJtdys=,android,6,3.0
dsfV8O7dQZ4oIIOj5e9dz7hRDJY=,android,5,3.5
3yLRQHizRjjurAfV5ZKH1DG7XTI=,ios,5,4.75
/KfegEEWPYeqmLeUT79TZh9C52s=,android,5,3.75
8YarCdTGTJ06RVVnOsjlxmdnM3s=,ios,4,3.25
hSBdV0mniBjTnh71eBL93RoHaGY=,ios,5,4.25
dwXPPdlnKG8zR3sfTSjPL7UtBJ8=,ios,5,3.0
fIXjWSKvnt+t6NFLv63H9Ww+t5w=,ios,5,2.75
z8ZV8eg3mJe0MwBLJDi46IASDr4=,ios,5,3.75
p0B9iy9mPCfwhNgpcXdQdU2Kb9w=,android,14,4.5
IYjplUiRWQrv4KR3xMT5hFAgB8U=,ios,6,3.0
o009ZyC3g47ObGS5Dah7mttgz+g=,ios,5,4.25
gsyGgdohKTGhGy7eYeAeYwOe+Uk=,android,5,4.25
wtQaUwrKCewTvoB0/DSvkzV+/bQ=,ios,5,4.0
dVJnBSeDLSrq8McwyEK/O8Mq3nY=,ios,5,4.0
peqLnCi3MLaIZcSSTyqeSAmEF7U=,ios,15,4.0
zq/Hrq2XjYsZTdER2WXKCJhl8qw=,ios,5,3.25
1j+U8sCdH2AzmHzRI1RLZx126wI=,ios,15,3.0
1BgL5salML+K+9B2JUMoXHqB7t4=,android,6,1.75
UF3VEQMl8oD+992Oy1gSC+hNIR4=,android,4,4.75
1LiQ/8MitqWaaajYHyRkLeNVcJs=,ios,4,3.75
FvK91csNQUU5DUQUq4hbfxz6I+g=,ios,5,3.5
p5fWR6ficwjLzKrvJgYmrJIFi5E=,ios,14,5.0
p2VZJyPJjubC36Cd4nb6QpPJAVo=,ios,5,4.75
VH58VIN+0IVdtpytygGvz5rz2ac=,ios,6,3.5
uYLAwweHRvxdVDCsR3V/6MmZ+W4=,android,5,3.5
QnRy+QnXAHwefAeXn9J5nCN8W74=,ios,6,2.25
u7W8pY73myBbOWtK4ndQaEdKzhc=,ios,15,3.0
MVHhEz+xoY8EfcjqWGuVQiLUhQk=,ios,15,4.0
xrgdu889wo0YLNkRfJZKz+znJtk=,android,14,3.75
7JgKjO2FtJVz4pFcEYwtwukn6eo=,ios,15,3.0
QBZXBoa+glTEtL9fprh+aS3j0qI=,ios,5,4.0
03lyVd7bH9KSBrUj+OMznToL9ms=,android,5,2.25
CtOucQhbi20EfBP23ZpA7aUHK+o=,android,4,3.5
2zupfVSysFmW9aGtqMnd1tSLJTA=,ios,5,4.5
buK/r1Mb/Jk9A3kvP+XGScAFOdQ=,ios,5,5.0
7x1UMJAIaGfDFk/L4R5k9DwGfPY=,android,4,4.25
7zAFVM1Dj+0w+eMLZrVHqs/Nq04=,android,5,4.0
xtS7dHu3/56MTOWCfxcKACSSc68=,android,5,3.5
4nZO+Pq3E+yrErbRM2nsa0ECZwU=,android,4,4.0
sQmEMsmEsRH73lhY0S4bW6LR6fs=,android,5,4.5
7Y2wipIGp5MrWgg/1Z0PkDRNVf0=,ios,4,3.75
/pT0gGWSiFDl6ULyCbUAe9BvdLM=,android,5,3.25
J0ObLiUcazLKflRaQjTpDatb10g=,android,5,3.75
xsIQfhAqXAMHNMkPrjd7CZP+wOM=,android,6,4.5
Mg3doEqd7NVrWX73V8C6+HP8g+4=,android,5,3.0
udbIE03jvy1q3JXz/R93c9dK6r8=,android,15,3.25
wXokvqpAjS5vYd7ysZZZukH1c3Q=,android,4,3.0
3dg0gdV6UKVY4auGiQ+B5Fwe8a8=,android,4,4.5
hE6MawLoLBO9IZ6zg0Cfjr43hMM=,android,4,3.0
UShzcOICAWhuDyDFFovEvOglyM0=,ios,5,2.5
TnErHrSPvE6qg62ErsCl1nD55Ig=,android,5,3.75
VIWP0dbNj+pYL176tRxgsPvqpcQ=,android,5,4.0
bB2Varn0Aj/D79PlZESHspQp6Cs=,android,15,4.25
JSrHbsPlXNzd+iEcfWF4DoTb/ds=,ios,5,3.75
nVW7Ga4a+ieTtvgR91zzHVilQvA=,android,15,2.25
yWhXstHkuAfalT5KrFvmIsC59wE=,ios,4,3.5
URkn/F4CvNfD1WfQLQ8cwnohaqI=,ios,4,4.25
h7JsbxFWox085hx4hhAVqi4CNEM=,ios,5,3.25
nk6KuRDY5zBCQ13OzFfTMZeUyh8=,ios,14,4.0
UYAj2Krbcdhh0yhxvDHntX9DpjI=,android,5,2.75
AqT9bP58kmUtLDqUHkMQHXVOFtQ=,ios,4,3.0
Mp2Zm3wtLDPY7aYHlPuP6kwayJo=,android,4,4.5
v0KdkaEyUSgLWZXA98GrJh4ezXg=,android,4,4.75
JLnvWYhteJTvdiTiMTeW5vfaEAw=,ios,4,4.25
GVsBM8RIR116yBLFCQXjogllLds=,android,5,3.75
flrLd2JpZIv3QFtZUM36XptmKi0=,android,15,3.25
PGfEXCH7lNPSXWYv+hZAZH5vCH8=,ios,6,3.25
Fm7KQnUaNmnHZTz8rTU+ckFt+ms=,ios,4,3.75
Tv5oRX390WpwRc8X9pZuogx4sOw=,ios,5,3.5
ASwgc7CVvVL3l8OtEDhL9Dk0D6c=,android,5,4.0
/HeO56UUR51Xm3R3ZQL+xKrNoLg=,ios,4,2.75
pyNNY2sEpAp4Q1twYFf3uyafNzc=,ios,5,5.0
YqIt5h9tHpipaFSbsXOH+Trq2ps=,android,15,4.75
/YgaHbmcw4PKx8aZzg+Ox0V05fY=,ios,15,3.5
c0ii025G3uXqruhY5Vg3+TdMBds=,ios,5,4.0
HKuMbcH2NqozZkT6xOqAkZdwSd4=,ios,16,4.25
CtOucQhbi20EfBP23ZpA7aUHK+o=,android,15,3.5
mo8qcweJaJ1p8F3DhWx/9t+6cig=,ios,16,4.25
bLgjSQfKc5Oogc/7pW6+nob7zoE=,android,4,4.0
rtZTxJJjORTMkA2LC3TL41MBI8c=,ios,5,4.75
TZh4Or40V+uRQ9HAmQYLMz6hGiM=,ios,5,3.25
jZli23Rb/m703G7rWqZzMheOfP0=,ios,15,4.0
Dg6sbuKsV19EVmOt+wF4QHK1unM=,android,4,4.25
PvkJ7ELGfDJqgcFXezXvsXXwWBs=,android,5,3.75
LpBHKEZ3GVmCrtYzPVP3S3VfthY=,android,4,4.25
vzbW0/mub7cxLxEtR9NHwdNJ3Xo=,android,4,4.75
dve61eltPUbKCAufDuNuookVNzQ=,android,15,4.0
q7dxqTS+/xQsU+aJYX/2sP5/uPU=,android,5,2.75
qjHJ7XtIdRMBITNeobu0Iaw8/vw=,ios,4,3.75
pAzxiVDBAfewT5xZauK9QUsf2J4=,ios,5,3.5
57zjBIQAk/ez4+k8a9RrEl3c67Y=,android,5,3.25
IKD2SL+PDegOkafYuO43eMg1XiQ=,android,5,3.5
lYj2tPt59bTeD1O79LjsIs6yrVo=,ios,6,3.75
hltxisnrwVaJmmm4kQXJ1E2hqvs=,ios,5,3.0
GfmNbXCz/z4t/1P2JbA5iR6kKzU=,android,4,3.5
8Ai3nbZy5mqow3IwKtICzowQtUI=,ios,5,3.5
PE8B02ywOl3zGf4kcroO3ffUELE=,android,5,3.75
mRAOP9msPeBF2vcFu3XFsPBbygM=,android,5,2.75
zuD8ySjnKxhRfe5QBW1OMOaXASo=,ios,14,4.0
QyYqrGNqsOpHohrAISr874IbVRQ=,ios,4,5.0
OuvYSK1s3j1pXbFtLs3B8QRVLC4=,ios,4,2.0
zC/6Pu0Zmx/5Tg6OU3Szrg1+nCw=,android,4,3.75
EKNho8tR9g4wpJomJAn9f7gA18Q=,android,4,2.75
lXwxfLMhQIjAGS8zxHPhgut2W/4=,ios,4,4.25
t/W0J9d/blq/JBEJc9NuH4QzjSQ=,android,6,3.0
8BGYjG5yf5dYeZHl4v8Tj38ZOw4=,ios,6,4.0
Rzu0LbqpsOODTKW1R/bKtQgIbX0=,ios,6,3.0
+0NdvBGRsXuoa20PHou4K3FMlBA=,android,5,3.75
JnLj9QNiIdTPBuEE9Za6aquhe1w=,android,6,4.25
YadXuYHLcdiAVvNSdMaGuSiyT+Q=,android,5,3.0
LJu12vzJyMQOJ6CIn6/WYcHfBAQ=,ios,4,3.25
lRXxjtVZr/IT4DHEivBfI6rPw/0=,ios,15,4.5
rb0obYQA4pj2jppAT7L3kDJMrTQ=,android,5,2.75
4zWiRWmNbHrfaf1SawmZe0066j0=,ios,5,4.25
ZRdjH0kSVBm3t28Q7NBc2q7dL1Q=,ios,5,2.25
jARXgSaC9pFh7nLb4nWrVkCB8rM=,android,15,3.25
NGMQc/16JWDSEduk5PGvXWPIadU=,ios,15,5.0
V9oGESa3F0qx70JYjoy7gc+briQ=,ios,15,5.0
V9oGESa3F0qx70JYjoy7gc+briQ=,ios,4,4.25
/UpNfzaWS4mKCQvn2orgzr3pT+0=,ios,5,4.0
MzP4NzzaqPrTzKJYdTBf+Kc74AI=,ios,5,4.0
DkBOPfZs0ZzFSsd5zeLhA+5ySR4=,ios,6,5.0
+D5Mbvd49e9uN2UJf3TE6gsz6c4=,ios,4,3.75
JJqeVEd0E89/pJ+c26S4He5Lp9o=,android,4,3.5
8m/W9MWBRRKbGHxxNLhdFHHNlnM=,ios,15,3.75
g5/HmMpsoP/bvyW7r4QJPkkoKsI=,ios,4,3.25
A5BE28pRaUxAWB2wfkPqStshYec=,ios,5,3.75
QtyCRdCUwj271POs+pcv63OWOVQ=,ios,5,3.75
mfLU5T9qd038N9qjoz+xvCkaJUE=,android,16,3.5
c9s9jBghhqM7IEA4Tgcwzifrj6Y=,ios,5,5.0
yNYcSPpwA8tyITMVte1ZTdfXOwA=,ios,4,4.75
xet5ilU+N0fBvFJz/7B+lwbxg98=,ios,5,4.5
RW/lywh/l00K6qJMWceM7ZfZWt8=,ios,4,3.75
pNSCMU6A4grgWVuq1yKy7SYwg6w=,ios,6,4.0
+9kMKboj6nxl0kWR3t90grCXt5k=,ios,15,3.5
QSy/v/7XDOwBTu+IpsmqdSnNNQg=,ios,5,3.25
yVAZEvD/8mljdpJ/PwjT0zCMmnw=,ios,15,5.0
DyZu1WQpxxoY4Qvcb1puGJXf65A=,ios,5,3.75
3JBFFns0aT7fUCHdu9bjOMgJwGU=,android,6,2.75
98YGG8pmaLS+yrmI5S7T5pTuE64=,ios,5,4.5
uOFOCmAdsXbHIApIb243Qs/KtbM=,android,4,4.75
jbrVVYDfmAM3DWsqWXAvYIxUftg=,ios,5,4.25
ZGnsvg+migAT77as9sssUgWUT6s=,android,4,5.0
ZfSx3Zrnfbw4tG5KwZ9XKTMSW8g=,ios,6,4.75
UJY5KZHP/xVZmvsJB+2C/vnhdWA=,android,5,3.0
ScU32icgHLVanLxk7FSyqWS/XfU=,ios,4,3.5
BiNC40EHmOVB8+1V8X3HwacXXIw=,android,15,4.0
UlsiocLOTt7LdxyjWo2/SGBo5b0=,ios,15,3.75
OtfqNjJBRwXJPMedHE/kKH0vA+M=,ios,6,3.75
Edd4vfEzGrA4TSICxHtE0eQtaw4=,ios,4,4.75
OEXiaZ6vHt3tHz3703NSqL+73As=,ios,5,4.5
2et1LX6H3+cljDCxTl8eqDUsoRw=,android,5,3.75
cfb8HIMRZNS/qO+gc2IkrraGtG8=,android,5,4.0
jARXgSaC9pFh7nLb4nWrVkCB8rM=,android,5,3.5
PL1twkX1dMknh6TQHWULXsfxINE=,ios,4,3.75
LVpTqOlr5xiHFWkNxSuKv0kB0ww=,ios,4,4.0
3FyLc27gHs5ts9N0jWobLSOpZZ8=,ios,5,3.25
V5VcIbCD5e8GKAyIpOuUnCqCzN0=,ios,15,4.75
iNZjwYQCL2E/HegHKarbE9Wsrlg=,android,15,2.25
SKbPNMTmFRQcEdWLNUYmQjgBvUA=,ios,5,4.5
BQ12odWXOhkzJ3WS4KkCbB6UkcA=,ios,6,3.5
aGREdq0H2Lo3c7u5AxdifQ8I2sA=,android,4,3.5
hmJZwTpslSuiKX6an0rqS4tarZw=,ios,14,4.5
RimefXrJMpQPLrMqKw8nSikO0sM=,ios,6,2.75
goGSX2VuF9Nj6nJQRXjwQ7vtA5c=,ios,4,4.0
2bEoqJAv9WxKJK8+kWu16ITcsis=,ios,5,5.0
+dHwiKmYUuZHBkJrjKMvghAJd0s=,android,6,3.25
MHAQ3I3PnCe7f7b77LbiHbsPOAo=,ios,4,4.5
Ou46sRKSxBAN7GEpmBrx3VAPAtg=,ios,5,3.5
/czD+CD1Bc+wHvHH29fBKJfk0RE=,android,14,4.0
MKjYV6s9aQhFiIFYWbPiEwso+kg=,ios,5,3.25
G/85w7/Y3HUb7m7TL/dkisMtzkk=,android,4,4.25
ZptsI+zMNbGq/MdZGgkXq/tYjWk=,ios,15,5.0
m5ztxYzQ1Nt5vUThC8qGKS054wQ=,ios,4,4.25
1hRyOUUsK+8jMOk7ztYEbd2KJwo=,ios,5,4.0
2AIbcc0M8Ubaah+FTB14rcDdF8I=,android,4,3.25
JrQmXAG8GjMv62C0tjk5GGJ4rTI=,android,6,4.25
IDzBRWQ0JjOSc1RdAnWvM1Whx2s=,ios,14,3.25
ANEi1CsqDHRQ3+RWqrBPDsgp6QI=,ios,5,3.0
sNeUXYXenFjlDpO+B+eEnVeFpWY=,android,5,3.75
Qh87quesCs2Y6tR5O6MuWQUR7Bs=,ios,6,3.5
ZjExOOYlTN1cBulCv5+dYswvPEE=,ios,14,4.0
550r1AcaAe9i7Unjf7syvnLFN8g=,ios,4,4.25
UyJbnS0RNzuUGwsIQrLYv6uY8Zo=,ios,6,4.75
s6AIwaShDefvtFy3hHzXS9zgxyY=,ios,5,3.75
OymLxHcYPAAosMr+u4IfSCyEe6w=,ios,4,3.75
NMMrikeA4oT+IuuV2U9AFIVQtdY=,ios,4,3.75
YjvQ3QhtMSNYlizPmiMKm9lMsEc=,ios,4,4.0
DLtmX7MtsGRFzEjNLyOkLohUXvg=,android,15,3.25
1zz4ogHRt6V0ULEXxv1rOqIDC1g=,android,5,2.75
80h8TFcwYLmVmIqA6e6lP7ZmSLo=,ios,15,3.0
4Um/g5drKWvsptioJgmewvYTSlI=,ios,6,2.25
nvEjXU3SEeP7bqTO/4dwWx8A/hg=,android,4,5.0
8vfFtCccrgFzPTxOAY0jHw/dljI=,android,4,4.75
+0pfU/ormz318pPBTZ6cWtrgHkI=,ios,15,5.0
6xNYsDhkGk3jZpmEjghojSsIdGI=,ios,4,3.75
N17YO9tOlodDHtZVXuStxKN3e9g=,ios,5,4.75
Frfz0gTlR3qgF1qq6bZ6c1KqA2g=,ios,4,4.25
A3Wm6YG1rOCuGcolrkjnj+BBfew=,ios,5,3.75
Rflc8ec6xUJ+c4Z7MvKtOOTjpwU=,ios,4,4.25
asV2ddZNOAyCuBSm5F5f2PwxAk8=,ios,14,4.5
wfQFFhDUkVRE2d903qQhMGFpCiU=,ios,14,4.5
cJ57h3/XoJm5mIsPB/5qI/NO7TE=,android,15,5.0
JAlY3kziH/SZg5JQO1CnkyD/SQE=,ios,5,4.25
0Is2F4tgsaXBnAyQgVinLL0Edpw=,ios,5,3.75
Z3VsvevLpOsqWVV0AXzygLD80QU=,ios,15,3.0
W++IpyAs/10mcc2TEov9aivRxRA=,ios,15,3.5
aIpIKy3p2cLKUU6hZscQlD2pjVQ=,android,15,4.75
0ZpSTmt2NxobdAQcWQpn+KjiO7A=,ios,4,4.5
P/0l2Z7bHT5uzW1rhpvpAyq1XjM=,android,5,2.25
/DWHfJz6wdV8Eb18/j5SUdHexZs=,android,4,3.25
pb1TTwkKdsECO899jEDvoZNi68U=,android,5,2.75
nV6jz+MFTCsH5UWAyB719X0oTxA=,ios,15,4.5
FAD85Jku7hWaHQLtUI0gN3jXEP8=,ios,5,4.25
FfPTwaTGeGrXag2FnGIUjASurSw=,ios,5,4.75
mEC+esBHHErbicWhaGnOt0SgWIc=,ios,14,3.75
O8vy/ZYQoArKIhZZaVAp//f+K6I=,ios,4,4.25
QpQza+i7zh6/UMnmP9dPWM3BliM=,ios,14,3.0
0kscbWeELYAV3vJeP+4Z43Dn4iY=,ios,4,2.5
p7SVAmMcz2QV2HcgvSQF9uK6LdY=,ios,14,5.0
Fkgdxkg9rln23y/6Pf6vc8SqWP4=,android,6,3.25
t/BYMlAhmvF3LciT60F/bSfySrI=,ios,4,5.0
